likes,dislikes,comment_count,views
3226,52,195,36770
863,137,211,68244
387,43,72,18118
32981,366,2115,152617
2887,72,407,62550
2720,137,292,78761
0,0,0,29709
667,65,96,30903
43149,563,2648,253216
1942,38,78,17815
1968,29,111,16097
3336,233,657,51867
766,100,231,63023
9652,154,728,117138
3154,82,428,78645
0,0,0,17046
234,18,4,6463
4146,555,238,562002
2684,94,565,56423
47287,657,2855,292668
0,0,0,29147
2510,41,155,34571
2479,56,124,34001
3592,265,726,63801
773,102,234,65991
11785,203,860,159122
2589,49,383,51391
4415,618,260,763959
0,0,0,34452
909,180,90,81170
977,65,28,42883
6070,153,584,57850
1095,129,265,23268
2366,32,292,21478
1174,160,161,99447
4405,621,189,770234
35743,377,1241,182559
9821,281,851,170653
1676,221,461,53860
3329,44,342,47588
1254,185,168,128118
6451,1020,468,65709
14394,492,1170,327714
2658,50,269,52219
1941,25,74,15728
0,0,0,37361
41495,488,1492,245701
2705,52,500,53669
0,0,0,31281
16567,599,1247,415078
6582,1029,480,70479
2543,37,157,32067
747,100,380,49038
776,26,118,19007
2975,67,501,69770
1053,148,496,87648
2624,38,236,24284
2043,44,78,16686
2469,55,317,57654
0,0,0,31813
700,83,89,43630
2035,48,121,80423
195,9,9,5437
27443,331,2092,201968
2670,67,326,59965
0,0,0,38177
3424,56,286,41496
2638,57,129,36506
4088,37,353,39190
1144,162,528,105834
589,108,62,53396
862,115,103,70501
34287,471,2552,316331
2161,25,56,17472
2609,45,287,53040
0,0,0,31398
3160,47,322,36255
1024,236,92,140560
185,15,5,4641
23252,375,2841,185466
4899,214,658,98764
2645,52,347,58367
2192,22,64,17033
0,0,0,33257
3670,84,277,43574
488,15,274,14621
30695,581,3506,319457
2403,52,329,58199
7114,364,778,183721
2089,35,221,21235
0,0,0,34529
2012,23,40,14199
4687,233,548,42186
2733,55,329,53564
33248,682,3799,381769
2865,90,161,53680
0,0,0,29988
2524,63,196,29697
121,22,26,57756
8878,457,914,238552
3673,71,250,26201
6686,162,751,109285
1964,22,87,15816
25459,504,4131,207678
3629,41,193,25688
3154,55,282,55696
6046,69,538,75321
30733,663,4969,310288
3149,43,297,25920
2562,66,360,53505
1741,47,417,27773
500,62,42,31584
1280,180,237,64932
2436,61,504,54396
2042,58,192,43684
964,208,200,109939
2224,62,528,50293
0,0,0,18727
2042,58,192,43684
3664,68,280,34095
2869,114,291,93604
2089,42,442,53102
960,128,98,76084
0,0,0,29500
443,86,244,19473
5692,132,668,155402
2563,56,341,25513
5430,125,602,82236
1639,34,239,23972
0,0,0,13665
1276,197,237,97431
8886,105,857,98784
17776,247,2508,181356
906,57,112,44896
6581,171,670,119647
5937,152,719,178130
2255,58,287,53474
2977,67,402,40284
0,0,0,30648
1314,209,256,108022
9735,114,925,117749
191,18,9,4359
19630,270,2765,208615
2334,137,1348,45378
0,0,0,19095
2077,31,255,16914
591,12,320,17635
2714,59,387,58708
2240,26,143,18418
0,0,0,20900
1839,17,101,15147
701,21,491,19485
17369,422,1278,195614
4963,169,477,68027
2684,67,454,56104
0,0,0,34874
2998,46,249,35839
881,75,347,38517
2307,25,177,26329
651,15,284,19842
732,10,40,9083
21152,581,1491,294320
6914,297,540,143872
2731,50,321,56779
0,0,0,20539
3395,39,187,30236
3268,45,282,31386
3804,97,596,35100
22793,652,1598,338300
2628,74,494,55764
8381,400,624,233118
618,72,222,36835
0,0,0,25887
2525,67,210,28113
5246,118,642,66071
277,37,169,35472
1249,37,166,40075
1007,119,120,42098
4597,134,1184,55024
23659,676,1654,364315
8991,430,640,258163
0,0,0,33472
799,16,470,20918
5058,51,300,49458
2404,52,308,52967
5935,154,742,92890
3486,53,135,39645
1378,179,272,90076
0,0,0,25785
324,53,179,52189
81,26,3,7387
5319,58,319,65868
2541,60,327,65290
6250,165,754,110171
3660,57,141,46248
1470,196,278,102252
0,0,0,37870
351,55,183,64458
94,35,4,11373
0,0,0,22803
2481,462,349,243454
3054,79,349,70315
0,0,0,22803
2481,462,349,243454
3054,79,349,70315
4157,338,1113,106269
3535,742,0,71929
1650,228,140,123176
3902,69,324,64859
810,18,0,30434
2653,318,70,379993
3422,904,869,99205
4267,77,405,63422
5096,437,1339,166813
831,21,0,28524
885,17,716,24002
2653,318,70,379993
3422,904,869,99205
2848,379,103,464077
3304,67,575,59116
3785,1045,988,130344
553,7,0,17819
4614,54,452,41558
3457,29,236,29226
20554,363,1902,203342
8558,123,699,115006
1384,45,160,34217
3230,40,160,29611
2854,385,28,471584
2705,56,472,56084
4264,44,287,51045
926,135,39,141224
3305,39,111,40146
26225,501,2177,305633
814,17,0,30836
10220,156,785,159827
28464,375,4625,333584
742,170,88,62759
507,78,17,51845
3048,65,300,68065
2973,32,71,21340
4104,43,219,26980
1316,234,65,245703
494,26,0,26947
1392,708,388,178458
38690,667,6051,581766
3277,62,279,58137
857,158,49,125610
985,33,0,36742
5264,73,308,51635
3929,47,105,39784
1449,258,73,285226
1392,708,388,178458
38690,667,6051,581766
43405,834,6765,708831
3037,54,641,58247
1489,978,491,212596
869,20,0,29136
4906,57,201,48291
3416,37,156,38406
1078,219,68,182228
1966,36,304,20320
995,18,0,28940
46670,922,7313,794934
2673,38,215,21688
1258,266,80,230110
642,114,55,77322
3058,662,280,402409
4645,600,380,550147
3207,71,414,57444
779,15,0,24072
3210,47,333,30389
3857,1226,521,642182
28206,2649,1686,341567
833,162,85,116726
3894,46,212,27492
8204,107,662,92020
5324,736,455,727257
2490,56,796,49787
2413,34,67,22005
35753,3684,2068,539993
3023,39,376,54953
3914,1441,594,673231
5016,69,297,52574
865,19,0,27776
10498,164,702,153143
896,184,96,131768
3311,56,119,31616
5350,748,457,741463
3247,533,166,242517
2911,52,633,48903
5016,62,269,42797
39813,4313,2241,660926
836,12,0,20807
3247,533,166,243341
4655,1085,385,554189
2958,45,422,50748
4833,60,364,50590
893,24,0,29568
3510,46,123,32537
4655,1085,385,554189
3042,49,720,52482
6448,412,2731,143462
880,83,25,102096
2724,38,109,24607
16816,887,1119,260611
2685,57,239,46613
3416,38,148,33156
7210,497,2960,170644
16816,888,1119,260611
15635,1298,1759,492501
2784,65,258,52021
15635,1298,1759,492501
19059,1890,2235,742442
2217,215,1286,51291
7733,160,580,107347
1655,100,301,43150
1542,29,283,14225
20383,2127,2357,858699
3076,60,427,56790
2549,37,44,21396
10434,258,725,197736
2899,323,1463,83454
20383,2127,2357,858699
2614,32,90,19877
20871,2258,2382,910263
3039,45,285,51805
1991,29,55,18003
2761,57,368,52509
2267,38,69,20746
2823,52,202,53255
841,161,28,75962
2602,56,201,46831
1873,43,31,15290
1259,297,72,149377
1656,153,57,185667
1576,22,298,25829
3781,130,711,87231
1688,160,58,200595
2181,31,349,45076
986,108,21,121003
2392,42,254,39368
1813,50,33,16767
680,16,342,20288
986,108,21,121003
2840,66,557,57940
1099,137,32,165951
1689,27,43,13728
2925,387,126,443537
1906,81,317,31424
1712,22,41,16930
2925,387,126,443537
3321,47,168,31228
2264,61,268,38894
1791,29,43,14560
3321,47,168,31228
5043,39,309,29624
2552,115,485,49459
681,614,0,14121
3299,73,157,46861
7280,119,570,64345
2553,56,534,45181
3299,73,157,46861
3196,128,543,40408
3781,102,223,64114
2272,50,462,40548
3192,49,97,29167
2681,29,58,21734
1866,36,302,17098
8034,150,1553,82773
3192,49,97,29167
2681,29,58,21734
4430,80,172,65297
3240,78,460,51871
3547,50,106,40194
2963,29,174,27720
2677,56,559,54388
2341,29,51,18942
2963,85,493,47258
3957,55,273,51937
2424,65,384,45783
3129,41,106,29364
3812,58,346,52654
2481,50,343,48611
2167,47,58,17338
4646,59,436,56113
1971,37,201,36487
564,71,117,40451
3171,94,1654,59839
1939,25,770,20634
4962,69,465,70268
3171,94,1654,59839
3244,57,366,34313
4912,217,2316,141274
1988,66,71,21241
1980,38,115,40519
3244,57,366,34313
2135,39,72,17353
3859,74,385,53924
2445,56,379,48313
2257,49,139,53231
312,12,100,4287
4887,95,454,65510
2894,62,400,67614
3155,65,180,41799
2761,42,266,25877
2311,45,709,48453
2364,90,198,40484
2761,42,266,25877
2674,39,209,24405
153,51,2,28908
5017,60,338,41662
1337,15,320,14281
3373,48,231,46478
795,43,200,16298
3336,109,558,35466
2149,34,65,17464
2335,35,489,50155
1063,80,265,41323
158,56,2,31958
5148,68,362,47745
2677,35,220,26600
2132,48,363,50153
1775,74,184,50830
742,32,226,28368
2979,43,115,30249
3388,58,187,34255
1449,29,201,16707
3219,69,87,20837
2472,112,218,87854
996,316,0,18137
826,47,235,41932
7105,84,530,73191
3388,58,187,34255
2824,70,316,45955
3010,41,170,30510
2606,67,292,60071
2697,47,64,19456
2824,70,316,45955
3010,41,170,30510
4178,69,297,65031
2532,46,67,18039
2316,68,357,50607
1818,67,231,27548
2937,89,333,58180
2367,46,342,50505
3374,57,104,38982
2516,236,350,49288
2260,93,256,45052
4402,91,368,58834
2243,49,477,47116
2187,34,57,17534
5345,95,168,72539
4365,47,452,48632
2441,42,231,43912
5345,95,168,72539
4659,151,643,36913
29554,1365,2149,362810
5788,109,201,98733
2249,33,300,41693
1070,43,38,17542
12444,292,792,206770
4894,144,142,105397
2968,37,295,36525
12444,292,792,206770
4894,144,142,105397
2968,37,295,36525
12444,292,792,206770
4894,144,142,105397
2968,37,295,36525
12444,292,792,206770
4894,144,142,105397
2968,37,295,36525
3228,45,59,31964
2024,46,40,18310
2475,38,192,22612
2578,68,400,47136
1505,92,323,54410
3228,45,59,31964
2024,46,40,18310
2475,38,192,22612
2578,68,400,47136
1505,92,323,54410
20543,584,1039,479473
1537,94,465,56795
2246,38,198,43586
3464,59,343,52638
2821,60,64,37587
20543,584,1039,479473
4248,245,562,86918
2326,38,113,18896
3472,28,232,27989
1878,137,772,65970
23171,676,1083,554092
2520,44,505,43041
3339,45,257,27024
1828,94,653,59503
2624,50,329,45893
2410,35,68,17255
5156,349,629,122944
4431,67,364,56597
2674,59,377,44892
2170,127,682,86096
3235,49,98,32711
13570,714,1760,175455
5771,370,680,139871
696,56,133,35514
4635,71,368,66606
2844,71,388,56637
1987,118,654,68576
416,116,0,34197
2720,50,161,30277
1355,70,634,21654
2885,73,52,18571
10881,168,875,128745
2572,198,974,90028
3010,209,2016,78661
3718,76,270,64902
4110,101,119,37059
2572,198,974,90028
3010,209,2016,78661
5976,168,370,149441
1867,96,960,48574
3089,30,201,22148
2207,35,51,15674
5976,168,370,149441
8806,340,576,329800
1166,55,639,17761
4065,44,272,48015
3027,46,103,34719
8806,340,576,329800
10415,447,671,454576
1907,107,887,53880
4051,56,323,50916
652,121,0,27368
2772,81,148,33144
2333,182,1026,106385
2024,39,238,25258
3176,48,334,31697
2248,108,70,27774
2817,71,289,49178
3893,65,466,53240
2492,211,1116,136897
2657,132,130,38529
2206,64,350,36649
2454,70,47,20178
2452,51,243,42975
2206,64,350,36649
2761,26,211,27860
30002,1751,4212,246719
2556,68,46,19445
2941,109,465,66876
3238,81,311,72685
2032,81,227,35597
2916,44,232,24284
2473,128,1123,71455
1171,72,348,41225
2400,56,201,41544
44672,2788,5598,452219
3541,83,103,35425
2549,150,1195,63889
4302,44,329,51270
2904,109,682,50775
3871,52,291,35008
2909,182,1215,83576
3425,139,742,67149
1613,128,501,27386
3614,43,243,25590
2607,137,788,70345
2433,50,309,53613
2876,67,101,37275
820,75,158,40944
24763,157,3187,147886
15508,286,1218,114653
2520,143,1225,74552
2531,46,359,48073
2436,90,171,30829
24763,157,3187,147886
15508,286,1218,114653
48609,505,5521,529146
2935,168,1630,93456
3747,53,399,30384
2221,58,196,51611
1014,111,249,81978
2182,57,46,22343
892,74,240,17242
48609,505,5521,529146
2935,168,1630,93456
56036,805,6405,668907
1839,65,873,27887
5014,78,632,37763
3233,107,232,108489
1881,44,42,16987
1131,127,263,104721
56036,805,6405,668907
60762,1039,7017,758852
2596,161,1430,56218
4075,92,301,50161
2415,106,711,61068
2225,42,106,26721
21013,1090,2074,270065
60762,1039,7017,758852
2596,161,1430,56218
3321,126,596,45873
699,82,355,47052
3014,190,1547,89706
1517,112,87,66224
3077,52,395,39472
61498,1096,7067,781371
3321,127,596,45873
3292,56,201,33782
3435,218,1774,97601
3386,65,482,60387
873,79,34,54922
819,104,399,64920
3202,41,103,34960
1490,141,55,118192
3122,66,420,60317
4190,69,246,59726
2780,124,1486,73556
2630,32,124,30177
24033,733,4723,879411
8556,130,698,92112
2993,153,1366,103897
2365,48,338,50417
750,71,32,69125
2183,270,75,225717
1490,86,218,18124
24033,733,4723,879411
25656,835,4921,1053689
944,82,454,21663
2544,51,218,36542
2197,36,71,18658
1633,70,1356,26223
948,93,52,82857
10015,171,788,114105
1795,86,421,20636
2390,308,82,254537
25656,835,4921,1053689
2998,102,175,30990
3479,68,487,64041
2918,157,2019,83382
1518,170,102,154404
1311,131,625,54429
3066,53,127,39305
2998,102,175,30990
4199,157,239,81887
2808,151,909,80316
3646,82,345,59375
3584,42,197,38651
3133,108,735,62111
4193,87,749,72227
3571,92,235,59711
4669,90,556,78232
2232,97,1296,59328
7975,368,1274,238637
29321,750,1787,153384
392,47,83,64656
20361,851,13553,308383
77250,1749,73422,719257
10036,557,1747,397157
8775,223,1357,78876
3434,73,506,83551
778,101,201,123931
85885,2186,83108,937224
24034,341,17415,116079
10509,601,1844,454660
77531,4156,12025,1825705
50948,760,5525,1117997
90492,2430,87723,1058398
4535,206,563,291126
10747,622,1934,481910
27113,411,19692,151713
139021,1316,127376,572811
409,48,46,71200
61821,1055,6597,1666003
5393,269,647,429739
8901,345,1541,256887
28847,453,21042,169159
155142,1557,141813,733493
449,55,50,84703
5676,284,692,481778
64445,1132,6821,1829319
6249,330,1040,203244
10675,319,4639,70908
162027,1702,144493,809247
6914,394,1262,256956
5839,295,693,512326
465,58,53,97907
65968,1177,7006,1921581
12990,303,3179,133321
27760,722,4356,175044
7395,457,1370,315319
6370,278,2538,64344
33327,1378,5550,252523
7602,469,1383,338187
7169,313,2757,80337
34862,4421,9343,208735
8412,167,1924,51413
49163,1145,5796,1317168
38297,5186,9807,260171
7127,150,1607,73707
27930,6415,9626,228903
11790,572,1447,119135
26371,4983,7228,254645
13215,660,1537,152774
36490,4932,7963,273028
13714,695,1556,160996
3484,156,689,108110
4638,290,514,76439
26564,1664,2606,181954
10818,290,2060,96640
34178,2101,4131,169342
39321,2375,4330,224939
9308,212,807,91270
14737,575,3250,238915
30062,2333,4314,374384
5761,261,742,185510
7702,80,1200,42759
16203,796,3628,324582
48167,2037,6279,222082
8861,95,1288,57660
6333,317,787,236406
17104,930,3149,387016
54266,2250,6816,287923
1436,553,415,334634
9762,107,1291,70276
17664,1028,3268,429429
35397,1283,3651,210904
27356,1126,3367,237721
18043,1068,3256,456488
29821,1259,3557,296070
1119,166,146,199363
4231,448,0,156942
40637,1470,3687,242677
27120,1528,5214,403232
58865,972,6342,1354278
29021,1747,5545,491459
11239,388,6412,100747
5276,300,2003,111667
21895,1101,3567,210993
12664,490,7113,133921
12706,78,17221,60209
23803,1248,3794,252827
13418,590,7430,156692
13622,544,2693,128086
1959,839,245,611750
32582,1027,5626,145275
64551,1383,6406,1144752
3246,1515,405,1059709
38230,2289,4633,618753
25502,796,4025,155580
37280,8009,2660,10161505
20316,995,3212,272888
62774,4121,7132,1290117
16224,252,10124,130695
148132,1577,131842,446587
75269,4833,8303,1646541
165108,1873,145754,559686
173149,2000,153049,611786
1089,665,165,353498
22345,1497,6452,277589
1109,680,171,361719
23981,1619,6831,327847
26214,432,2318,141998
21347,763,2834,223312
92299,3028,14422,1553585
13925,603,1845,127847
26445,772,3492,238440
25264,361,15529,165503
99783,3339,15395,1760011
29817,489,2593,181276
26428,1042,8643,286734
26758,385,16442,188063
25462,722,5163,274423
2397,885,378,529351
28948,1208,9188,362502
70406,1101,7048,1029854
2527,927,405,556029
12231,417,1921,141810
17609,654,3141,186673
22947,448,2436,123139
6006,182,2028,113557
22899,745,3848,163464
6801,216,2172,150423
12760,1661,2069,199978
29194,855,2643,180278
677,70,78,48821
12756,351,2040,89865
5651,191,1280,171604
14616,2245,2353,279869
1372,872,176,531039
34070,1027,2943,237122
972,114,106,79214
15461,451,2439,124450
980,180,165,126861
25165,1017,4526,262560
15687,2614,2476,337330
1664,1092,209,723665
1349,311,202,291918
461,72,17,74098
27042,1132,4807,313885
17081,3011,2561,394941
1589,414,241,367974
27884,1174,4896,337918
517,91,23,94148
1870,309,311,329875
1740,475,260,408771
25286,812,2291,217765
74675,657,4157,853894
18581,564,3668,189300
66082,1065,63213,365887
3738,57,950,46665
72519,1283,69248,454572
4423,75,1066,67455
74837,1404,71222,494572
4746,92,1101,79307
80093,1608,73356,565802
16499,637,3265,177270
652,129,162,75044
8988,243,1160,146295
40047,358,1820,765436
32326,1286,10182,502020
2778,1331,808,361516
11276,397,1498,229602
5016,219,995,137123
36279,1628,11252,677708
5041,2331,1410,684943
9745,309,1861,90776
11706,445,1573,258387
38422,1891,11789,818849
7166,3096,1941,1077357
41998,559,2459,968116
11833,398,2145,136367
12078,475,1478,280043
42587,2549,12323,1158671
8839,3640,2575,1396489
7531,444,979,104449
30048,975,3645,194536
20606,1530,4461,306596
8432,531,1120,139781
22265,1880,4888,382085
4803,163,1319,131327
8703,559,1128,152128
6127,228,990,78799
12281,244,2440,83473
23255,2133,5079,424821
5496,198,1476,182278
58932,1360,8409,1008091
22936,526,3754,228067
20515,736,2085,167592
5900,228,1564,213238
26209,654,4200,302981
23030,836,2294,214990
6192,248,1643,242883
13328,616,2318,136921
28586,730,4485,351846
4293,153,1616,121412
23011,689,2394,169417
4359,191,1119,141733
34636,734,2748,588825
26558,819,2589,223557
14548,1470,11312,125824
23320,731,4054,207349
22940,693,3211,177490
20540,627,2632,172068
58286,1476,54517,313913
22396,618,2467,167982
25298,700,2532,218328
25797,761,2557,235761
7239,282,1113,86871
3198,121,539,97491
25797,761,2557,235761
2739,130,849,73559
26047,785,2565,246649
24248,802,3826,172121
8599,222,1661,66580
4111,169,949,93964
6135,97,1201,31417
19794,907,4009,150328
23018,1105,3256,408069
3723,106,549,42166
6129,142,889,52115
36685,2167,5125,920937
22242,1044,4479,196899
